xpath,table,form
/ownershipDocument/derivativeHolding/underlyingSecurity/underlyingSecurityTitle/value,form345_derivative_holding,4
/ownershipDocument/derivativeTransaction/ownershipNature/directOrIndirectOwnership/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,form345_derivative_transaction,4
/ownershipDocument/nonDerivativeTable/derivativeTable/derivativeTransaction/exerciseDate/value,form345_derivative_transaction,4
/ownershipDocument/derivativeHolding/securityTitle/value,form345_derivative_holding,4
/ownershipDocument/derivativeTransaction/transactionCoding/transactionCode,form345_derivative_transaction,4
/ownershipDocument/nonDerivativeSecurity/ownerSignature/signatureDate,form345_non_derivative_table_signature,4
/ownershipDocument/nonDerivativeSecurity/ownerSignature/signatureName,form345_non_derivative_table_signature,4
/ownershipDocument/derivativeTransaction/underlyingSecurity/underlyingSecurityShares/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTransaction/underlyingSecurity/underlyingSecurityTitle/value,form345_derivative_transaction,4
/ownershipDocument/nonDerivativeTable/transactionCoding/transactionFormType,form345_non_derivative_holding,4
/ownershipDocument/nonDerivativeTable/transactionCoding/equitySwapInvolved,form345_non_derivative_transaction,4
/ownershipDocument/nonDerivativeTable/transactionCoding/transactionCode,form345_non_derivative_transaction,4
/ownershipDocument/derivativeHolding/ownershipNature/directOrIndirectOwnership/value,form345_derivative_holding,4
/ownershipDocument/derivativeTransaction/postTransactionAmounts/sharesOwnedFollowingTransaction/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTransaction/transactionAmounts/transactionPricePerShare/value,form345_derivative_transaction,4
/ownershipDocument/derivativeHolding/conversionOrExercisePrice/value,form345_derivative_holding,4
/ownershipDocument/derivativeSecurity/postTransactionAmounts/valueOwnedFollowingTransaction/footnoteId/@id,form345_derivative_security,4
/ownershipDocument/footnote/@id,form345_footnote,4
/ownershipDocument/footnote,form345_footnote,4
/ownershipDocument/derivativeHolding/expirationDate/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/exerciseDate/value,form345_derivative_holding,4
/ownershipDocument/derivativeTransaction/expirationDate/value,form345_derivative_transaction,4
/ownershipDocument/derivativeSecurity/underlyingSecurity/underlyingSecurityValue/footnoteId/@id,form345_derivative_security,4
/ownershipDocument/derivativeTable/derivativeHolding/derivativeHolding/ownershipNature/directOrIndirectOwnership/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeHolding/derivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeHolding/derivativeHolding/underlyingSecurity/underlyingSecurityTitle/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeHolding/derivativeHolding/expirationDate/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeHolding/derivativeHolding/securityTitle/value,form345_derivative_holding,4
/ownershipDocument/derivativeHolding/exerciseDate/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeHolding/derivativeHolding/underlyingSecurity/underlyingSecurityShares/value,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeHolding/derivativeHolding/conversionOrExercisePrice/value,form345_derivative_holding,4
/ownershipDocument/derivativeTransaction/exerciseDate/value,form345_derivative_transaction,4
/ownershipDocument/nonDerivativeSecurity/footnotes/footnote/@id,form345_footnote,4
/ownershipDocument/transactionAmounts/transactionAcquiredDisposedCode/value,form345_derivative_security,4
/ownershipDocument/transactionAmounts/transactionShares/value,form345_derivative_security,4
/ownershipDocument/nonDerivativeSecurity/footnotes/footnote,form345_derivative_footnote,4
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/ownershipNature/directOrIndirectOwnership/value,form345_non_derivative_security,4
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/postTransactionAmounts/sharesOwnedFollowingTransaction/value,form345_non_derivative_security,4
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/transactionAmounts/transactionAcquiredDisposedCode/value,form345_non_derivative_security,4
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/transactionAmounts/transactionShares/value,form345_non_derivative_security,4
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/transactionAmounts/transactionValue/value,form345_non_derivative_security,4
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/securityTitle/value,form345_non_derivative_security,4
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/transactionCoding/equitySwapInvolved,form345_non_derivative_security,4
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/transactionCoding/transactionCode,form345_non_derivative_security,4
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/transactionDate/value,form345_non_derivative_security,4
/ownershipDocument/derivativeTable/exerciseDate/footnoteId/@id,form345_derivative_holding,4
/ownershipDocument/derivativeTable/derivativeHolding/derivativeHolding/exerciseDate/value,form345_derivative_holding,4
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/transactionCoding/transactionFormType,form345_non_derivative_security,4
/ownershipDocument/non/nonDerivativeTransaction/ownershipNature/directOrIndirectOwnership/value,form345_non_derivative_transaction_legacy,4
/ownershipDocument/non/nonDerivativeTransaction/postTransactionAmounts/sharesOwnedFollowingTransaction/value,form345_non_derivative_transaction_legacy,4
/ownershipDocument/non/nonDerivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,form345_non_derivative_transaction_legacy,4
/ownershipDocument/non/nonDerivativeTransaction/transactionAmounts/transactionShares/value,form345_non_derivative_transaction_legacy,4
/ownershipDocument/non/nonDerivativeTransaction/securityTitle/value,form345_non_derivative_transaction_legacy,4
/ownershipDocument/non/nonDerivativeTransaction/transactionCoding/equitySwapInvolved,form345_non_derivative_transaction_legacy,4
/ownershipDocument/non/nonDerivativeTransaction/transactionCoding/transactionCode,form345_non_derivative_transaction_legacy,4
/ownershipDocument/non/nonDerivativeTransaction/transactionCoding/transactionFormType,form345_non_derivative_transaction_legacy,4
/ownershipDocument/non/nonDerivativeTransaction/transactionDate/value,form345_non_derivative_transaction_legacy,4
/ownershipDocument/transactionAmounts/transactionValue/value,form345_derivative_security,4
/ownershipDocument/nonDerivativeTable/transactionDate/value,form345_non_derivative_transaction,4
/ownershipDocument/derivativeTable/transactionAmounts/transactionAcquiredDisposedCode/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTable/transactionAmounts/transactionShares/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTransaction/exerciseDate/footnoteId/@id,form345_derivative_transaction,4
/ownershipDocument/non/nonDerivativeTransaction/transactionAmounts/transactionPricePerShare/value,form345_non_derivative_transaction_legacy,4
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/securi/value,form345_non_derivative_transaction,4
/ownershipDocument/footnotes/ownerSignature/signatureDate,form345_non_derivative_table_signature,4
/ownershipDocument/footnotes/ownerSignature/signatureName,form345_non_derivative_table_signature,4
/ownershipDocument/nonDerivativeSecurity/derivativeSecurity/transactionAmounts/transactionShares/value,form345_derivative_security,4
/ownershipDocument/nonDerivativeSecurity/derivativeSecurity/transactionAmounts/transactionValue/value,form345_derivative_security,4
/ownershipDocument/nonDerivativeTable/nonDerivativeTransa/ownershipNature/directOrIndirectOwnership/value,form345_non_derivative_table_misc,4
/ownershipDocument/nonDerivativeTable/nonDerivativeTransa/postTransactionAmounts/sharesOwnedFollowingTransaction/value,form345_non_derivative_table_misc,4
/ownershipDocument/nonDerivativeTable/nonDerivativeTransa/transactionAmounts/transactionAcquiredDisposedCode/value,form345_non_derivative_transaction,4
/ownershipDocument/nonDerivativeTable/nonDerivativeTransa/transactionAmounts/transactionShares/value,form345_non_derivative_transaction,4
/ownershipDocument/nonDerivativeSecurity/derivativeSecurity/conversionOrExercisePrice/value,form345_derivative_security,4
/ownershipDocument/nonDerivativeSecurity/derivativeSecurity/securityTitle/value,form345_derivative_security,4
/ownershipDocument/nonDerivativeSecurity/derivativeSecurity/transactionCoding/transactionCode,form345_derivative_security,4
/ownershipDocument/nonDerivativeSecurity/derivativeSecurity/transactionDate/value,form345_derivative_security,4
/ownershipDocument/nonDerivativeTable/nonDerivativeTransa/securityTitle/value,form345_non_derivative_transaction,4
/ownershipDocument/nonDerivativeTable/nonDerivativeTransa/transactionCoding/equitySwapInvolved,form345_non_derivative_transaction,4
/ownershipDocument/nonDerivativeTable/nonDerivativeTransa/transactionCoding/transactionCode,form345_non_derivative_transaction,4
/ownershipDocument/nonDerivativeTable/nonDerivativeTransa/transactionCoding/transactionFormType,form345_non_derivative_transaction,4
/ownershipDocument/nonDerivativeTable/nonDerivativeTransa/transactionDate/value,form345_non_derivative_transaction,4
/ownershipDocument/derivativeSecurity/ownerSignature/signatureDate,form345_derivative_table_signature,4
/ownershipDocument/derivativeSecurity/ownerSignature/signatureName,form345_derivative_table_signature,4
/ownershipDocument/derivativeTable/derivativeTransaction/underlyingSecurityShares/value,form345_derivative_transaction,4
/ownershipDocument/derivativeTable/transactionAmounts/transactionPricePerShare/value,form345_derivative_transaction,4
/ownershipDocument/nonDerivativeSecurity/derivativeSecurity/ownershipNature/directOrIndirectOwnership/value,form345_derivative_security,4
/ownershipDocument/nonDerivativeSecurity/derivativeSecurity/transactionAmounts/transactionAcquiredDisposedCode/value,form345_derivative_security,4
/ownershipDocument/nonDerivativeSecurity/derivativeSecurity/underlyingSecurity/underlyingSecurityShares/value,form345_derivative_security,4
/ownershipDocument/nonDerivativeSecurity/derivativeSecurity/underlyingSecurity/underlyingSecurityTitle/value,form345_derivative_security,4
/ownershipDocument/nonDerivativeTable/non/ownershipNature/directOrIndirectOwnership/value,form345_non_derivative_table_misc,4
/ownershipDocument/nonDerivativeTable/non/postTransactionAmounts/sharesOwnedFollowingTransaction/value,form345_non_derivative_table_misc,4
/ownershipDocument/nonDerivativeTable/ownershipNature/natureOfOwnership/value,form345_non_derivative_holding,4
/ownershipDocument/nonDeriva/nonDerivativeTransaction/securityTitle/value,form345_non_derivative_transaction_legacy,4
/ownershipDocument/nonDeriva/nonDerivativeTransaction/transactionDate/value,form345_non_derivative_transaction_legacy,4
/ownershipDocument/nonDerivativeSecurity/derivativeSecurity/exerciseDate/value,form345_derivative_security,4
/ownershipDocument/nonDerivativeSecurity/derivativeSecurity/expirationDate/value,form345_derivative_security,4
/ownershipDocument/nonDerivativeSecurity/derivativeSecurity/transactionCoding/equitySwapInvolved,form345_derivative_security,4
/ownershipDocument/nonDerivativeTable/non/securityTitle/value,form345_non_derivative_holding,4
/ownershipDocument/nonDeriva/nonDerivativeTransaction/ownershipNature/directOrIndirectOwnership/value,form345_non_derivative_transaction_legacy,4
/ownershipDocument/nonDeriva/nonDerivativeTransaction/postTransactionAmounts/sharesOwnedFollowingTransaction/value,form345_non_derivative_transaction_legacy,4
/ownershipDocument/nonDeriva/nonDerivativeTransaction/transactionAmounts/transactionAcquiredDisposedCode/value,form345_non_derivative_transaction_legacy,4
/ownershipDocument/nonDeriva/nonDerivativeTransaction/transactionAmounts/transactionPricePerShare/value,form345_non_derivative_transaction_legacy,4
/ownershipDocument/nonDeriva/nonDerivativeTransaction/transactionAmounts/transactionShares/value,form345_non_derivative_transaction_legacy,4
/ownershipDocument/nonDerivativeSecurity/derivativeSecurity/postTransactionAmounts/sharesOwnedFollowingTransaction/value,form345_derivative_security,4
/ownershipDocument/nonDerivativeTable/nonDeriva/ownershipNature/directOrIndirectOwnership/value,form345_non_derivative_table_misc,4
/ownershipDocument/nonDerivativeTable/nonDeriva/postTransactionAmounts/sharesOwnedFollowingTransaction/value,form345_non_derivative_table_misc,4
/ownershipDocument/nonDerivativeTable/nonDerivati/ownershipNature/directOrIndirectOwnership/value,form345_non_derivative_table_misc,4
/ownershipDocument/nonDerivativeTable/nonDerivati/postTransactionAmounts/sharesOwnedFollowingTransaction/value,form345_non_derivative_table_misc,4
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/nonDerivativeHolding/securityTitle/value,form345_non_derivative_holding,4
/ownershipDocument/derivativeSecurity/footnotes/footnote/@id,form345_footnote,4
/ownershipDocument/nonDeriva/nonDerivativeTransaction/transactionCoding/equitySwapInvolved,form345_non_derivative_transaction_legacy,4
/ownershipDocument/nonDeriva/nonDerivativeTransaction/transactionCoding/transactionCode,form345_non_derivative_transaction_legacy,4
/ownershipDocument/nonDeriva/nonDerivativeTransaction/transactionCoding/transactionFormType,form345_non_derivative_transaction_legacy,4
/ownershipDocument/nonDerivativeSecurity/derivativeSecurity/transactionCoding/transactionFormType,form345_derivative_security,4
